,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
7454,icse-icse2024,10.1145/3597503.3639134,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7455,icse-icse2024,10.1145/3597503.3639134,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7456,icse-icse2024,10.1145/3597503.3639134,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7457,icse-icse2024,10.1145/3597503.3639134,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7458,icse-icse2024,10.1145/3597503.3639134,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7459,icse-icse2024,10.1145/3597503.3639134,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7460,icse-icse2024,10.1145/3597503.3639134,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7461,kbse-ase2024,10.1145/3691620.3695071,2,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,2
7462,icse-icse2024,10.1145/3597503.3623334,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,4
7463,icse-icse2024,10.1145/3597503.3623334,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,4
7464,icse-icse2024,10.1145/3597503.3623334,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,4
7465,kbse-ase2024,10.1145/3691620.3695489,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7466,kbse-ase2024,10.1145/3691620.3695489,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7467,kbse-ase2024,10.1145/3691620.3695489,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7468,kbse-ase2024,10.1145/3691620.3695530,9,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
7469,kbse-ase2024,10.1145/3691620.3695523,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7470,kbse-ase2024,10.1145/3691620.3695023,1,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,3
7471,kbse-ase2024,10.1145/3691620.3695023,1,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,3
7472,issta-issta2024,10.1145/3650212.3680394,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7473,issta-issta2024,10.1145/3650212.3680394,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7474,issta-issta2024,10.1145/3650212.3680394,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7475,issta-issta2024,10.1145/3650212.3680394,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7476,issta-issta2024,10.1145/3650212.3680394,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7477,issta-issta2024,10.1145/3650212.3680394,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7478,issta-issta2024,10.1145/3650212.3680394,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
7479,issta-issta2024,10.1145/3650212.3680316,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7480,issta-issta2024,10.1145/3650212.3652140,3,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
7481,kbse-ase2024,10.1145/3691620.3695551,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7482,kbse-ase2024,10.1145/3691620.3695551,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7483,kbse-ase2024,10.1145/3691620.3695551,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7484,models-models2024,10.1145/3640310.3674100,9,SUCCESS,D,Diagram,Sankey Diagram,Sankey Diagram,2.0,Multipanel,2
7485,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
7486,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
7487,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
7488,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
7489,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
7490,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
7491,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
7492,models-models2024,10.1145/3640310.3674087,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,9
7493,models-models2024,10.1145/3640310.3674087,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7494,models-models2024,10.1145/3640310.3674087,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7495,models-models2024,10.1145/3640310.3674087,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7496,models-models2024,10.1145/3640310.3674087,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7497,models-models2024,10.1145/3640310.3674087,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7498,fse-fse2024,10.1145/3643745,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7499,kbse-ase2024,10.1145/3691620.3695543,3,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,2
7500,kbse-ase2024,10.1145/3691620.3695518,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7501,kbse-ase2024,10.1145/3691620.3695518,3,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,6
7502,kbse-ase2024,10.1145/3691620.3695518,3,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,6
7503,kbse-ase2024,10.1145/3691620.3695518,3,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,6
7504,kbse-ase2024,10.1145/3691620.3695518,3,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,6
7505,kbse-ase2024,10.1145/3691620.3695518,3,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,6
7506,issta-issta2024,10.1145/3650212.3680344,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7507,issta-issta2024,10.1145/3650212.3680330,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7508,issta-issta2024,10.1145/3650212.3680330,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7509,issta-issta2024,10.1145/3650212.3680330,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7510,issta-issta2024,10.1145/3650212.3680385,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,5
7511,issta-issta2024,10.1145/3650212.3680385,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,5
7512,issta-issta2024,10.1145/3650212.3680385,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,5
7513,issta-issta2024,10.1145/3650212.3680385,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,5
7514,issta-issta2024,10.1145/3650212.3680384,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7515,issta-issta2024,10.1145/3650212.3680341,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7516,icsm-icsme2024,10.1109/ICSME58944.2024.00012,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7517,icsm-icsme2024,10.1109/ICSME58944.2024.00028,4,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
7518,icsm-icsme2024,10.1109/ICSME58944.2024.00036,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7519,icsm-icsme2024,10.1109/ICSME58944.2024.00036,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7520,icsm-icsme2024,10.1109/ICSME58944.2024.00036,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7521,icsm-icsme2024,10.1109/ICSME58944.2024.00036,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7522,icsm-icsme2024,10.1109/ICSME58944.2024.00036,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7523,icsm-icsme2024,10.1109/ICSME58944.2024.00050,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7524,icsm-icsme2024,10.1109/ICSME58944.2024.00050,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7525,icsm-icsme2024,10.1109/ICSME58944.2024.00050,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7526,icsm-icsme2024,10.1109/ICSME58944.2024.00050,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7527,icsm-icsme2024,10.1109/ICSME58944.2024.00050,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
7528,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7529,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7530,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7531,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7532,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7533,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7534,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7535,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7536,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7537,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7538,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7539,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7540,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7541,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7542,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7543,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7544,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7545,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7546,icsm-icsme2024,10.1109/ICSME58944.2024.00052,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7547,icsm-icsme2024,10.1109/ICSME58944.2024.00050,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7548,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7549,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7550,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7551,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7552,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7553,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7554,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7555,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7556,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7557,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7558,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7559,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7560,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7561,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7562,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7563,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7564,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7565,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7566,icsm-icsme2024,10.1109/ICSME58944.2024.00032,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,20
7567,fse-fse2024,10.1145/3660768,3,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,2
7568,fse-fse2024,10.1145/3660776,1,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
7569,fse-fse2024,10.1145/3643746,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7570,fse-fse2024,10.1145/3643767,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7571,fse-fse2024,10.1145/3643767,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7572,fse-fse2024,10.1145/3643767,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7573,fse-fse2024,10.1145/3643767,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7574,fse-fse2024,10.1145/3643767,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
7575,kbse-ase2024,10.1145/3691620.3695054,10,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,2
7576,kbse-ase2024,10.1145/3691620.3695503,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
7577,kbse-ase2024,10.1145/3691620.3695477,14,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7578,kbse-ase2024,10.1145/3691620.3695477,14,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7579,kbse-ase2024,10.1145/3691620.3695477,14,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7580,kbse-ase2024,10.1145/3691620.3694994,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7581,fse-fse2024,10.1145/3660799,3,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,2
7582,fse-fse2024,10.1145/3660808,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,6
7583,fse-fse2024,10.1145/3660808,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,6
7584,fse-fse2024,10.1145/3660808,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,6
7585,fse-fse2024,10.1145/3660808,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,6
7586,fse-fse2024,10.1145/3660808,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,6
7587,fse-fse2024,10.1145/3643751,1,SUCCESS,D,Line,Surface Graph,Surface Graph,3.0,Multipanel,2
7588,fse-fse2024,10.1145/3643768,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
7589,fse-fse2024,10.1145/3660775,7,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
7590,fse-fse2024,10.1145/3643751,10,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7591,fse-fse2024,10.1145/3643733,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
7592,fse-fse2024,10.1145/3643733,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
7593,fse-fse2024,10.1145/3643733,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
7594,fse-fse2024,10.1145/3643733,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
7595,kbse-ase2024,10.1145/3691620.3694982,1,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,2
7596,kbse-ase2024,10.1145/3691620.3694984,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
7597,kbse-ase2024,10.1145/3691620.3694984,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
7598,issta-issta2024,10.1145/3650212.3680382,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7599,issta-issta2024,10.1145/3650212.3680382,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7600,issta-issta2024,10.1145/3650212.3680382,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7601,issta-issta2024,10.1145/3650212.3680398,17,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
7602,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7603,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7604,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7605,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7606,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7607,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7608,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7609,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7610,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7611,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7612,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7613,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7614,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7615,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7616,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7617,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7618,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7619,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7620,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7621,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7622,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7623,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7624,issta-issta2024,10.1145/3650212.3680339,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,24
7625,issta-issta2024,10.1145/3650212.3680393,8,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,5
7626,issta-issta2024,10.1145/3650212.3680393,8,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,5
7627,issta-issta2024,10.1145/3650212.3680393,8,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,5
7628,issta-issta2024,10.1145/3650212.3680393,8,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,5
7629,kbse-ase2024,10.1145/3691620.3695472,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7630,kbse-ase2024,10.1145/3691620.3695472,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7631,kbse-ase2024,10.1145/3691620.3695472,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7632,icse-icse2024,10.1145/3597503.3623320,8,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,4
7633,icse-icse2024,10.1145/3597503.3623320,8,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,4
7634,icse-icse2024,10.1145/3597503.3623320,8,SUCCESS,D,Line,Star Plot,Star Plot,2.0,Multipanel,4
7635,issta-issta2024,10.1145/3650212.3680369,5,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,6
7636,issta-issta2024,10.1145/3650212.3680369,5,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,6
7637,issta-issta2024,10.1145/3650212.3680369,5,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,6
7638,issta-issta2024,10.1145/3650212.3680369,5,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,6
7639,issta-issta2024,10.1145/3650212.3680369,5,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,6
7640,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7641,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7642,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7643,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7644,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7645,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7646,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7647,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7648,issta-issta2024,10.1145/3650212.3680307,1,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
7649,issta-issta2024,10.1145/3650212.3680374,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7650,issta-issta2024,10.1145/3650212.3680374,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7651,issta-issta2024,10.1145/3650212.3680374,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
7652,icse-icse2024,10.1145/3597503.3639212,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
7653,icse-icse2024,10.1145/3597503.3639170,6,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Multipanel,3
7654,icse-icse2024,10.1145/3597503.3639170,6,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Multipanel,3
7655,icse-icse2024,10.1145/3597503.3639078,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,10
