,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
4339,wcre-saner2024,10.1109/SANER60148.2024.00038,5,SUCCESS,P,,,,,,
4340,wcre-saner2024,10.1109/SANER60148.2024.00096,6,SUCCESS,P,,,,,,
4341,wcre-saner2024,10.1109/SANER60148.2024.00010,5,SUCCESS,P,,,,,,
4342,wcre-saner2024,10.1109/SANER60148.2024.00103,1,SUCCESS,P,,,,,,
4343,wcre-saner2024,10.1109/SANER60148.2024.00025,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,4
4344,wcre-saner2024,10.1109/SANER60148.2024.00106,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
4345,wcre-saner2024,10.1109/SANER60148.2024.00039,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
4346,wcre-saner2024,10.1109/SANER60148.2024.00087,3,SUCCESS,P,,,,,,
4347,wcre-saner2024,10.1109/SANER60148.2024.00095,3,SUCCESS,P,,,,,,
4348,wcre-saner2024,10.1109/SANER60148.2024.00104,1,SUCCESS,T,,,,,,
4349,wcre-saner2024,10.1109/SANER60148.2024.00049,1,SUCCESS,P,,,,,,
4350,wcre-saner2024,10.1109/SANER60148.2024.00017,1,SUCCESS,P,,,,,,
4351,wcre-saner2024,10.1109/SANER60148.2024.00074,1,SUCCESS,P,,,,,,
4352,kbse-ase2024,10.1145/3691620.3695516,3,SUCCESS,P,,,,,,
4353,kbse-ase2024,10.1145/3691620.3695070,3,SUCCESS,P,,,,,,
4354,kbse-ase2024,10.1145/3691620.3695493,3,SUCCESS,P,,,,,,
4355,kbse-ase2024,10.1145/3691620.3695015,2,SUCCESS,P,,,,,,
4356,kbse-ase2024,10.1145/3691620.3695015,17,SUCCESS,T,,,,,,
4357,kbse-ase2024,10.1145/3691620.3695514,6,SUCCESS,D,Distribution,Point Graph,Point Graph,2,Grouped,1
4358,kbse-ase2024,10.1145/3691620.3694994,8,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
4359,kbse-ase2024,10.1145/3691620.3695521,14,SUCCESS,P,,,,,,
4360,kbse-ase2024,10.1145/3691620.3695064,1,SUCCESS,P,,,,,,
4361,kbse-ase2024,10.1145/3691620.3695486,1,SUCCESS,P,,,,,,
4362,kbse-ase2024,10.1145/3691620.3695503,6,SUCCESS,P,,,,,,
4363,kbse-ase2024,10.1145/3691620.3695015,1,SUCCESS,P,,,,,,
4364,kbse-ase2024,10.1145/3691620.3695514,1,SUCCESS,P,,,,,,
4365,kbse-ase2024,10.1145/3691620.3695488,6,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,8
4366,kbse-ase2024,10.1145/3691620.3695065,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,8
4367,kbse-ase2024,10.1145/3691620.3695548,5,SUCCESS,P,,,,,,
4368,kbse-ase2024,10.1145/3691620.3695012,2,SUCCESS,P,,,,,,
4369,kbse-ase2024,10.1145/3691620.3695055,4,SUCCESS,P,,,,,,
4370,kbse-ase2024,10.1145/3691620.3695001,2,SUCCESS,P,,,,,,
4371,kbse-ase2024,10.1145/3691620.3695486,8,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,4
4372,kbse-ase2024,10.1145/3691620.3695516,1,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Grouped,1
4373,kbse-ase2024,10.1145/3691620.3695546,4,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Multipanel,10
4374,kbse-ase2024,10.1145/3691620.3695528,4,SUCCESS,P,,,,,,
4375,kbse-ase2024,10.1145/3691620.3694982,6,SUCCESS,P,,,,,,
4376,kbse-ase2024,10.1145/3691620.3694986,4,SUCCESS,P,,,,,,
4377,iwpc-icpc2024,10.1145/3643916.3644410,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,2
4378,iwpc-icpc2024,10.1145/3643916.3644410,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,2
4379,iwpc-icpc2024,10.1145/3643916.3644417,3,SUCCESS,P,,,,,,
4380,iwpc-icpc2024,10.1145/3643916.3644422,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Grouped,1
4381,iwpc-icpc2024,10.1145/3643916.3644414,2,SUCCESS,P,,,,,,
4382,iwpc-icpc2024,10.1145/3643916.3644420,5,SUCCESS,P,,,,,,
4383,iwpc-icpc2024,10.1145/3643916.3644410,2,SUCCESS,P,,,,,,
4384,iwpc-icpc2024,10.1145/3643916.3644425,3,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Treemap,2,Single,1
4385,iwpc-icpc2024,10.1145/3643916.3644419,3,SUCCESS,P,,,,,,
4386,iwpc-icpc2024,10.1145/3643916.3644420,6,SUCCESS,P,,,,,,
4387,iwpc-icpc2024,10.1145/3643916.3644408,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
4388,iwpc-icpc2024,10.1145/3643916.3644408,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
4389,iwpc-icpc2024,10.1145/3643916.3644404,2,SUCCESS,P,,,,,,
4390,iwpc-icpc2024,10.1145/3643916.3644426,1,SUCCESS,P,,,,,,
4391,iwpc-icpc2024,10.1145/3643916.3644427,1,SUCCESS,P,,,,,,
4392,iwpc-icpc2024,10.1145/3643916.3644413,8,SUCCESS,D,Line,Line Graph,Line Graph,2,Combination,1
4393,iwpc-icpc2024,10.1145/3643916.3644413,8,SUCCESS,D,Line,Line Graph,Line Graph,2,Combination,1
4394,iwpc-icpc2024,10.1145/3643916.3644413,8,SUCCESS,D,Line,Line Graph,Line Graph,2,Combination,1
4395,iwpc-icpc2024,10.1145/3643916.3644411,1,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
4396,iwpc-icpc2024,10.1145/3643916.3644405,1,SUCCESS,P,,,,,,
4397,iwpc-icpc2024,10.1145/3643916.3644406,6,SUCCESS,P,,,,,,
4398,iwpc-icpc2024,10.1145/3643916.3644403,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Single,1
4399,iwpc-icpc2024,10.1145/3643916.3644405,2,SUCCESS,P,,,,,,
4400,iwpc-icpc2024,10.1145/3643916.3644425,4,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Multipanel,2
4401,iwpc-icpc2024,10.1145/3643916.3644425,4,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Multipanel,2
4402,iwpc-icpc2024,10.1145/3643916.3644403,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,2
4403,iwpc-icpc2024,10.1145/3643916.3644403,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,2
4404,iwpc-icpc2024,10.1145/3643916.3644401,1,SUCCESS,P,,,,,,
4405,iwpc-icpc2024,10.1145/3643916.3644428,3,SUCCESS,D,Distribution,Histogram,Histogram,2,Single,1
4406,iwpc-icpc2024,10.1145/3643916.3644412,1,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Grouped,1
4407,iwpc-icpc2024,10.1145/3643916.3644402,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Single,1
4408,msr-msr2024,10.1145/3643991.3644936,2,FAILED,,,,,,,
4409,re-re2024,10.1109/RE59067.2024.00013,2,FAILED,,,,,,,
4410,re-re2024,10.1109/RE59067.2024.00021,1,FAILED,,,,,,,
4411,re-re2024,10.1109/RE59067.2024.00027,3,FAILED,,,,,,,
4412,re-re2024,10.1109/RE59067.2024.00027,2,FAILED,,,,,,,
4413,re-re2024,10.1109/RE59067.2024.00024,3,FAILED,,,,,,,
4414,re-re2024,10.1109/RE59067.2024.00022,1,FAILED,,,,,,,
4415,re-re2024,10.1109/RE59067.2024.00022,5,FAILED,,,,,,,
4416,re-re2024,10.1109/RE59067.2024.00013,1,FAILED,,,,,,,
4417,re-re2024,10.1109/RE59067.2024.00027,5,FAILED,,,,,,,
4418,re-re2024,10.1109/RE59067.2024.00022,3,FAILED,,,,,,,
4419,re-re2024,10.1109/RE59067.2024.00013,4,FAILED,,,,,,,
4420,re-re2024,10.1109/RE59067.2024.00027,6,FAILED,,,,,,,
4421,re-re2024,10.1109/RE59067.2024.00012,2,FAILED,,,,,,,
4422,re-re2024,10.1109/RE59067.2024.00015,1,FAILED,,,,,,,
4423,re-re2024,10.1109/RE59067.2024.00013,3,FAILED,,,,,,,
4424,re-re2024,10.1109/RE59067.2024.00028,5,FAILED,,,,,,,
4425,re-re2024,10.1109/RE59067.2024.00019,2,FAILED,,,,,,,
4426,re-re2024,10.1109/RE59067.2024.00023,3,FAILED,,,,,,,
4427,re-re2024,10.1109/RE59067.2024.00023,1,FAILED,,,,,,,
4428,re-re2024,10.1109/RE59067.2024.00022,2,FAILED,,,,,,,
4429,re-re2024,10.1109/RE59067.2024.00023,4,FAILED,,,,,,,
4430,re-re2024,10.1109/RE59067.2024.00028,3,FAILED,,,,,,,
4431,re-re2024,10.1109/RE59067.2024.00024,2,FAILED,,,,,,,
4432,re-re2024,10.1109/RE59067.2024.00014,4,FAILED,,,,,,,
4433,kbse-ase2024,10.1145/3691620.3695012,5,SUCCESS,P,,,,,,
4434,kbse-ase2024,10.1145/3691620.3695017,2,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
4435,kbse-ase2024,10.1145/3691620.3695075,12,SUCCESS,T,,,,,,
4436,kbse-ase2024,10.1145/3691620.3695024,3,SUCCESS,P,,,,,,
4437,kbse-ase2024,10.1145/3691620.3695493,2,SUCCESS,P,,,,,,
4438,kbse-ase2024,10.1145/3691620.3694987,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
4439,kbse-ase2024,10.1145/3691620.3695035,4,SUCCESS,P,,,,,,
4440,kbse-ase2024,10.1145/3691620.3695075,11,SUCCESS,T,,,,,,
4441,kbse-ase2024,10.1145/3691620.3695537,1,SUCCESS,P,,,,,,
4442,kbse-ase2024,10.1145/3691620.3695069,6,SUCCESS,P,,,,,,
4443,kbse-ase2024,10.1145/3691620.3694993,8,SUCCESS,P,,,,,,
4444,kbse-ase2024,10.1145/3691620.3695530,8,SUCCESS,P,,,,,,
4445,kbse-ase2024,10.1145/3691620.3695594,1,SUCCESS,P,,,,,,
4446,kbse-ase2024,10.1145/3691620.3695490,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Single,1
4447,kbse-ase2024,10.1145/3691620.3695476,2,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2,Multipanel,8
4448,kbse-ase2024,10.1145/3691620.3695475,3,SUCCESS,P,,,,,,
4449,kbse-ase2024,10.1145/3691620.3695595,2,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
4450,kbse-ase2024,10.1145/3691620.3694986,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,4
4451,kbse-ase2024,10.1145/3691620.3694993,9,SUCCESS,P,,,,,,
4452,kbse-ase2024,10.1145/3691620.3695067,3,SUCCESS,P,,,,,,
4453,kbse-ase2024,10.1145/3691620.3695015,13,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
4454,kbse-ase2024,10.1145/3691620.3695060,3,SUCCESS,D,Distribution,Histogram,Histogram,2,Multipanel,4
4455,kbse-ase2024,10.1145/3691620.3695510,1,SUCCESS,D,Circle,Donut Chart,Donut Chart,2,Single,1
4456,kbse-ase2024,10.1145/3691620.3695477,12,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
4457,kbse-ase2024,10.1145/3691620.3695492,3,SUCCESS,P,,,,,,
4458,icsm-icsme2024,10.1109/ICSME58944.2024.00031,2,FAILED,,,,,,,
4459,icsm-icsme2024,10.1109/ICSME58944.2024.00042,1,FAILED,,,,,,,
4460,icsm-icsme2024,10.1109/ICSME58944.2024.00026,5,FAILED,,,,,,,
4461,icsm-icsme2024,10.1109/ICSME58944.2024.00047,5,FAILED,,,,,,,
4462,icsm-icsme2024,10.1109/ICSME58944.2024.00027,6,FAILED,,,,,,,
4463,icsm-icsme2024,10.1109/ICSME58944.2024.00040,2,FAILED,,,,,,,
4464,icsm-icsme2024,10.1109/ICSME58944.2024.00039,9,FAILED,,,,,,,
4465,icsm-icsme2024,10.1109/ICSME58944.2024.00037,3,FAILED,,,,,,,
4466,icsm-icsme2024,10.1109/ICSME58944.2024.00012,3,FAILED,,,,,,,
4467,icsm-icsme2024,10.1109/ICSME58944.2024.00039,6,FAILED,,,,,,,
4468,icsm-icsme2024,10.1109/ICSME58944.2024.00023,1,FAILED,,,,,,,
4469,icsm-icsme2024,10.1109/ICSME58944.2024.00046,3,FAILED,,,,,,,
4470,icsm-icsme2024,10.1109/ICSME58944.2024.00026,2,FAILED,,,,,,,
4471,icsm-icsme2024,10.1109/ICSME58944.2024.00047,6,FAILED,,,,,,,
4472,icsm-icsme2024,10.1109/ICSME58944.2024.00041,7,FAILED,,,,,,,
4473,icsm-icsme2024,10.1109/ICSME58944.2024.00048,5,FAILED,,,,,,,
4474,icsm-icsme2024,10.1109/ICSME58944.2024.00012,5,FAILED,,,,,,,
4475,icsm-icsme2024,10.1109/ICSME58944.2024.00039,4,FAILED,,,,,,,
4476,icsm-icsme2024,10.1109/ICSME58944.2024.00056,7,FAILED,,,,,,,
4477,icsm-icsme2024,10.1109/ICSME58944.2024.00051,4,FAILED,,,,,,,
4478,icsm-icsme2024,10.1109/ICSME58944.2024.00048,2,FAILED,,,,,,,
4479,icsm-icsme2024,10.1109/ICSME58944.2024.00034,1,FAILED,,,,,,,
4480,icsm-icsme2024,10.1109/ICSME58944.2024.00043,1,FAILED,,,,,,,
4481,icsm-icsme2024,10.1109/ICSME58944.2024.00024,5,FAILED,,,,,,,
4482,icsm-icsme2024,10.1109/ICSME58944.2024.00029,3,FAILED,,,,,,,
4483,issta-issta2024,10.1145/3650212.3680320,8,SUCCESS,P,,,,,,
4484,issta-issta2024,10.1145/3650212.3680302,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,3
4485,issta-issta2024,10.1145/3650212.3680338,7,SUCCESS,P,,,,,,
4486,issta-issta2024,10.1145/3650212.3680391,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Grouped,1
4487,issta-issta2024,10.1145/3650212.3652110,7,SUCCESS,T,,,,,,
4488,issta-issta2024,10.1145/3650212.3680388,2,SUCCESS,P,,,,,,
4489,issta-issta2024,10.1145/3650212.3680379,6,SUCCESS,P,,,,,,
4490,issta-issta2024,10.1145/3650212.3680383,1,SUCCESS,P,,,,,,
4491,issta-issta2024,10.1145/3650212.3652127,2,SUCCESS,P,,,,,,
4492,issta-issta2024,10.1145/3650212.3652111,1,SUCCESS,P,,,,,,
4493,issta-issta2024,10.1145/3650212.3680350,4,SUCCESS,P,,,,,,
4494,issta-issta2024,10.1145/3650212.3680380,5,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,4
4495,issta-issta2024,10.1145/3650212.3680315,10,SUCCESS,P,,,,,,
4496,issta-issta2024,10.1145/3650212.3652105,14,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Grouped,1
4497,issta-issta2024,10.1145/3650212.3680311,1,SUCCESS,P,,,,,,
4498,issta-issta2024,10.1145/3650212.3680334,5,SUCCESS,P,,,,,,
4499,issta-issta2024,10.1145/3650212.3652134,3,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2,Single,1
4500,issta-issta2024,10.1145/3650212.3680300,5,SUCCESS,P,,,,,,
4501,issta-issta2024,10.1145/3650212.3652138,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,6
4502,issta-issta2024,10.1145/3650212.3680318,4,SUCCESS,P,,,,,,
4503,issta-issta2024,10.1145/3650212.3652138,10,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Grouped,1
4504,issta-issta2024,10.1145/3650212.3680346,6,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Grouped,1
4505,issta-issta2024,10.1145/3650212.3680314,2,SUCCESS,T,,,,,,
4506,issta-issta2024,10.1145/3650212.3652133,5,SUCCESS,P,,,,,,
4507,issta-issta2024,10.1145/3650212.3652128,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
4508,issta-issta2024,10.1145/3650212.3680344,6,FAILED,,,,,,,
4509,issta-issta2024,10.1145/3650212.3680355,3,FAILED,,,,,,,
4510,issta-issta2024,10.1145/3650212.3680351,1,FAILED,,,,,,,
4511,issta-issta2024,10.1145/3650212.3680370,3,FAILED,,,,,,,
4512,issta-issta2024,10.1145/3650212.3680330,8,FAILED,,,,,,,
4513,issta-issta2024,10.1145/3650212.3680377,1,FAILED,,,,,,,
4514,issta-issta2024,10.1145/3650212.3680304,4,FAILED,,,,,,,
4515,issta-issta2024,10.1145/3650212.3680392,7,FAILED,,,,,,,
4516,issta-issta2024,10.1145/3650212.3680385,5,FAILED,,,,,,,
4517,issta-issta2024,10.1145/3650212.3652109,2,FAILED,,,,,,,
4518,issta-issta2024,10.1145/3650212.3680340,4,FAILED,,,,,,,
4519,issta-issta2024,10.1145/3650212.3652128,5,FAILED,,,,,,,
4520,issta-issta2024,10.1145/3650212.3680330,6,FAILED,,,,,,,
4521,issta-issta2024,10.1145/3650212.3680366,1,FAILED,,,,,,,
4522,issta-issta2024,10.1145/3650212.3680303,6,FAILED,,,,,,,
4523,issta-issta2024,10.1145/3650212.3680384,2,FAILED,,,,,,,
4524,issta-issta2024,10.1145/3650212.3680341,6,FAILED,,,,,,,
4525,issta-issta2024,10.1145/3650212.3680318,7,FAILED,,,,,,,
4526,issta-issta2024,10.1145/3650212.3652131,4,FAILED,,,,,,,
4527,issta-issta2024,10.1145/3650212.3680370,8,FAILED,,,,,,,
4528,issta-issta2024,10.1145/3650212.3680329,8,FAILED,,,,,,,
4529,issta-issta2024,10.1145/3650212.3680396,7,FAILED,,,,,,,
4530,issta-issta2024,10.1145/3650212.3680331,7,FAILED,,,,,,,
4531,issta-issta2024,10.1145/3650212.3680312,2,FAILED,,,,,,,
4532,issta-issta2024,10.1145/3650212.3680379,9,FAILED,,,,,,,
4533,icse-icse2024,10.1145/3597503.3623313,1,SUCCESS,P,,,,,,
4534,icse-icse2024,10.1145/3597503.3639080,8,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
4535,icse-icse2024,10.1145/3597503.3608134,1,SUCCESS,P,,,,,,
4536,icse-icse2024,10.1145/3597503.3639214,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Grouped,1
4537,icse-icse2024,10.1145/3597503.3623339,3,SUCCESS,P,,,,,,
4538,icse-icse2024,10.1145/3597503.3639198,3,SUCCESS,T,,,,,,
4539,icse-icse2024,10.1145/3597503.3623312,4,SUCCESS,P,,,,,,
4540,icse-icse2024,10.1145/3597503.3639078,2,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Grouped,1
4541,icse-icse2024,10.1145/3597503.3639205,4,SUCCESS,P,,,,,,
4542,icse-icse2024,10.1145/3597503.3639200,4,SUCCESS,P,,,,,,
4543,icse-icse2024,10.1145/3597503.3639203,5,SUCCESS,P,,,,,,
4544,icse-icse2024,10.1145/3597503.3608138,9,SUCCESS,P,,,,,,
4545,icse-icse2024,10.1145/3597503.3623351,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
4546,icse-icse2024,10.1145/3597503.3623351,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
4547,icse-icse2024,10.1145/3597503.3639167,3,SUCCESS,P,,,,,,
4548,icse-icse2024,10.1145/3597503.3639081,6,SUCCESS,P,,,,,,
4549,icse-icse2024,10.1145/3597503.3639580,12,SUCCESS,P,,,,,,
4550,icse-icse2024,10.1145/3597503.3639138,13,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Grouped,1
4551,icse-icse2024,10.1145/3597503.3639137,4,SUCCESS,P,,,,,,
4552,icse-icse2024,10.1145/3597503.3623312,1,SUCCESS,P,,,,,,
4553,icse-icse2024,10.1145/3597503.3623342,2,SUCCESS,P,,,,,,
4554,icse-icse2024,10.1145/3597503.3639099,6,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
4555,icse-icse2024,10.1145/3597503.3639099,6,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
4556,icse-icse2024,10.1145/3597503.3639171,3,SUCCESS,P,,,,,,
4557,icse-icse2024,10.1145/3597503.3623352,4,SUCCESS,P,,,,,,
4558,icse-icse2024,10.1145/3597503.3623345,1,SUCCESS,P,,,,,,
4559,icse-icse2024,10.1145/3597503.3639144,5,SUCCESS,P,,,,,,
4560,msr-msr2024,10.1145/3643991.3644916,1,FAILED,,,,,,,
4561,msr-msr2024,10.1145/3643991.3644900,1,FAILED,,,,,,,
4562,msr-msr2024,10.1145/3643991.3644935,7,FAILED,,,,,,,
4563,msr-msr2024,10.1145/3643991.3644909,2,FAILED,,,,,,,
4564,msr-msr2024,10.1145/3643991.3644920,4,FAILED,,,,,,,
4565,msr-msr2024,10.1145/3643991.3644932,10,FAILED,,,,,,,
4566,msr-msr2024,10.1145/3643991.3644908,1,FAILED,,,,,,,
4567,msr-msr2024,10.1145/3643991.3644905,5,FAILED,,,,,,,
4568,msr-msr2024,10.1145/3643991.3644926,8,FAILED,,,,,,,
4569,msr-msr2024,10.1145/3643991.3644936,4,FAILED,,,,,,,
4570,msr-msr2024,10.1145/3643991.3644919,4,FAILED,,,,,,,
4571,msr-msr2024,10.1145/3643991.3644930,3,FAILED,,,,,,,
4572,msr-msr2024,10.1145/3643991.3644904,2,FAILED,,,,,,,
4573,msr-msr2024,10.1145/3643991.3644911,4,FAILED,,,,,,,
4574,msr-msr2024,10.1145/3643991.3644925,1,FAILED,,,,,,,
4575,msr-msr2024,10.1145/3643991.3644902,1,FAILED,,,,,,,
4576,msr-msr2024,10.1145/3643991.3644915,4,FAILED,,,,,,,
4577,msr-msr2024,10.1145/3643991.3644936,5,FAILED,,,,,,,
4578,msr-msr2024,10.1145/3643991.3644897,2,FAILED,,,,,,,
4579,msr-msr2024,10.1145/3643991.3644936,3,FAILED,,,,,,,
4580,msr-msr2024,10.1145/3643991.3644904,5,FAILED,,,,,,,
4581,msr-msr2024,10.1145/3643991.3644924,2,FAILED,,,,,,,
4582,msr-msr2024,10.1145/3643991.3644931,1,FAILED,,,,,,,
4583,msr-msr2024,10.1145/3643991.3644909,3,FAILED,,,,,,,
4584,msr-msr2024,10.1145/3643991.3644909,5,FAILED,,,,,,,
4585,icse-icse2024,10.1145/3597503.3639128,7,FAILED,,,,,,,
4586,icse-icse2024,10.1145/3597503.3639112,3,FAILED,,,,,,,
4587,icse-icse2024,10.1145/3597503.3639085,2,FAILED,,,,,,,
4588,icse-icse2024,10.1145/3597503.3639178,7,FAILED,,,,,,,
4589,icse-icse2024,10.1145/3597503.3608129,7,FAILED,,,,,,,
4590,icse-icse2024,10.1145/3597503.3639181,1,FAILED,,,,,,,
4591,icse-icse2024,10.1145/3597503.3639197,5,FAILED,,,,,,,
4592,icse-icse2024,10.1145/3597503.3639165,5,FAILED,,,,,,,
4593,icse-icse2024,10.1145/3597503.3639162,8,FAILED,,,,,,,
4594,icse-icse2024,10.1145/3597503.3639095,2,FAILED,,,,,,,
4595,icse-icse2024,10.1145/3597503.3639206,2,FAILED,,,,,,,
4596,icse-icse2024,10.1145/3597503.3639085,1,FAILED,,,,,,,
4597,icse-icse2024,10.1145/3597503.3639200,6,FAILED,,,,,,,
4598,icse-icse2024,10.1145/3597503.3639197,4,FAILED,,,,,,,
4599,icse-icse2024,10.1145/3597503.3639214,1,FAILED,,,,,,,
4600,icse-icse2024,10.1145/3597503.3639189,5,FAILED,,,,,,,
4601,icse-icse2024,10.1145/3597503.3639225,2,FAILED,,,,,,,
4602,icse-icse2024,10.1145/3597503.3623318,4,FAILED,,,,,,,
4603,icse-icse2024,10.1145/3597503.3639095,3,FAILED,,,,,,,
4604,icse-icse2024,10.1145/3597503.3623331,22,FAILED,,,,,,,
4605,icse-icse2024,10.1145/3597503.3623319,2,FAILED,,,,,,,
4606,icse-icse2024,10.1145/3597503.3639184,5,FAILED,,,,,,,
4607,icse-icse2024,10.1145/3597503.3623313,5,FAILED,,,,,,,
4608,icse-icse2024,10.1145/3597503.3639130,2,FAILED,,,,,,,
4609,icse-icse2024,10.1145/3597503.3639207,1,FAILED,,,,,,,
4610,kbse-ase2024,10.1145/3691620.3695014,2,FAILED,,,,,,,
4611,kbse-ase2024,10.1145/3691620.3695546,1,FAILED,,,,,,,
4612,kbse-ase2024,10.1145/3691620.3695037,2,FAILED,,,,,,,
4613,kbse-ase2024,10.1145/3691620.3695515,1,FAILED,,,,,,,
4614,kbse-ase2024,10.1145/3691620.3695063,8,FAILED,,,,,,,
4615,kbse-ase2024,10.1145/3691620.3694997,5,FAILED,,,,,,,
4616,kbse-ase2024,10.1145/3691620.3695071,2,FAILED,,,,,,,
4617,kbse-ase2024,10.1145/3691620.3695512,3,FAILED,,,,,,,
4618,kbse-ase2024,10.1145/3691620.3695594,10,FAILED,,,,,,,
4619,kbse-ase2024,10.1145/3691620.3695525,1,FAILED,,,,,,,
4620,kbse-ase2024,10.1145/3691620.3695527,5,FAILED,,,,,,,
4621,kbse-ase2024,10.1145/3691620.3695472,3,FAILED,,,,,,,
4622,kbse-ase2024,10.1145/3691620.3695072,4,FAILED,,,,,,,
4623,kbse-ase2024,10.1145/3691620.3695594,4,FAILED,,,,,,,
4624,kbse-ase2024,10.1145/3691620.3695063,4,FAILED,,,,,,,
4625,kbse-ase2024,10.1145/3691620.3695543,4,FAILED,,,,,,,
4626,kbse-ase2024,10.1145/3691620.3695535,4,FAILED,,,,,,,
4627,kbse-ase2024,10.1145/3691620.3695018,4,FAILED,,,,,,,
4628,kbse-ase2024,10.1145/3691620.3695024,1,FAILED,,,,,,,
4629,kbse-ase2024,10.1145/3691620.3694984,2,FAILED,,,,,,,
4630,kbse-ase2024,10.1145/3691620.3695021,2,FAILED,,,,,,,
4631,kbse-ase2024,10.1145/3691620.3695022,4,FAILED,,,,,,,
4632,kbse-ase2024,10.1145/3691620.3695485,6,FAILED,,,,,,,
4633,kbse-ase2024,10.1145/3691620.3695475,1,FAILED,,,,,,,
4634,kbse-ase2024,10.1145/3691620.3695488,2,FAILED,,,,,,,
4635,icse-icse2024,10.1145/3597503.3639082,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Grouped,1
4636,icse-icse2024,10.1145/3597503.3623320,2,FAILED,,,,,,,
4637,icse-icse2024,10.1145/3597503.3639199,4,SUCCESS,P,,,,,,
4638,icse-icse2024,10.1145/3597503.3639222,4,SUCCESS,D,Line,Star Plot,Star Plot,2,Single,1
4639,icse-icse2024,10.1145/3597503.3639097,4,SUCCESS,D,Diagram,Timeline,Timeline,2,Single,1
4640,icse-icse2024,10.1145/3597503.3639183,1,SUCCESS,P,,,,,,
4641,icse-icse2024,10.1145/3597503.3639169,2,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
4642,icse-icse2024,10.1145/3597503.3639231,6,SUCCESS,P,,,,,,
4643,icse-icse2024,10.1145/3597503.3639102,5,SUCCESS,P,,,,,,
4644,icse-icse2024,10.1145/3597503.3639142,3,SUCCESS,P,,,,,,
4645,icse-icse2024,10.1145/3597503.3623313,4,SUCCESS,P,,,,,,
