,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
6249,kbse-ase2024,10.1145/3691620.3695022,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,12
6250,kbse-ase2024,10.1145/3691620.3695022,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,12
6251,kbse-ase2024,10.1145/3691620.3695022,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,12
6252,kbse-ase2024,10.1145/3691620.3695022,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,12
6253,kbse-ase2024,10.1145/3691620.3695022,5,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,12
6254,issta-issta2024,10.1145/3650212.3652111,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6255,issta-issta2024,10.1145/3650212.3652111,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6256,issta-issta2024,10.1145/3650212.3652127,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
6257,issta-issta2024,10.1145/3650212.3652122,1,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6258,issta-issta2024,10.1145/3650212.3652122,1,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6259,issta-issta2024,10.1145/3650212.3652122,1,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6260,issta-issta2024,10.1145/3650212.3680344,14,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,2
6261,issta-issta2024,10.1145/3650212.3680302,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6262,issta-issta2024,10.1145/3650212.3680302,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6263,issta-issta2024,10.1145/3650212.3680302,8,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6264,issta-issta2024,10.1145/3650212.3680318,10,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Multipanel,6
6265,issta-issta2024,10.1145/3650212.3680318,10,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Multipanel,6
6266,issta-issta2024,10.1145/3650212.3680318,10,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Multipanel,6
6267,issta-issta2024,10.1145/3650212.3680318,10,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Multipanel,6
6268,issta-issta2024,10.1145/3650212.3680318,10,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2.0,Multipanel,6
6269,msr-msr2024,10.1145/3643991.3644901,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
6270,msr-msr2024,10.1145/3643991.3644901,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
6271,msr-msr2024,10.1145/3643991.3644915,9,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2.0,Multipanel,2
6272,msr-msr2024,10.1145/3643991.3644898,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6273,kbse-ase2024,10.1145/3691620.3695066,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6274,kbse-ase2024,10.1145/3691620.3695536,3,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Multipanel,2
6275,fse-fse2024,10.1145/3660819,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6276,fse-fse2024,10.1145/3660805,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6277,fse-fse2024,10.1145/3643735,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,7
6278,fse-fse2024,10.1145/3643735,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,7
6279,fse-fse2024,10.1145/3643735,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,7
6280,fse-fse2024,10.1145/3643735,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,7
6281,fse-fse2024,10.1145/3643735,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,7
6282,fse-fse2024,10.1145/3643735,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,7
6283,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6284,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6285,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6286,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6287,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6288,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6289,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6290,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6291,fse-fse2024,10.1145/3643761,9,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,10
6292,fse-fse2024,10.1145/3660771,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
6293,fse-fse2024,10.1145/3643768,8,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,3
6294,fse-fse2024,10.1145/3643768,8,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,3
6295,issta-issta2024,10.1145/3650212.3652126,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
6296,issta-issta2024,10.1145/3650212.3652126,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
6297,issta-issta2024,10.1145/3650212.3652126,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
6298,issta-issta2024,10.1145/3650212.3652126,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,5
6299,issta-issta2024,10.1145/3650212.3652132,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6300,issta-issta2024,10.1145/3650212.3652132,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6301,issta-issta2024,10.1145/3650212.3680382,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,7
6302,issta-issta2024,10.1145/3650212.3680382,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,7
6303,issta-issta2024,10.1145/3650212.3680382,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,7
6304,issta-issta2024,10.1145/3650212.3680382,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,7
6305,issta-issta2024,10.1145/3650212.3680382,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,7
6306,issta-issta2024,10.1145/3650212.3680382,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,7
6307,issta-issta2024,10.1145/3650212.3680375,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6308,issta-issta2024,10.1145/3650212.3680375,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6309,issta-issta2024,10.1145/3650212.3680375,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6310,issta-issta2024,10.1145/3650212.3680375,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6311,issta-issta2024,10.1145/3650212.3680375,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6312,issta-issta2024,10.1145/3650212.3680333,1,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
6313,issta-issta2024,10.1145/3650212.3652140,1,SUCCESS,D,Diagram,Illustration (or Rendering),Illustration (or Rendering),2.0,Multipanel,5
6314,issta-issta2024,10.1145/3650212.3652140,1,SUCCESS,D,Diagram,Illustration (or Rendering),Illustration (or Rendering),2.0,Multipanel,5
6315,issta-issta2024,10.1145/3650212.3652140,1,SUCCESS,D,Diagram,Illustration (or Rendering),Illustration (or Rendering),2.0,Multipanel,5
6316,issta-issta2024,10.1145/3650212.3652140,1,SUCCESS,D,Diagram,Illustration (or Rendering),Illustration (or Rendering),2.0,Multipanel,5
6317,issta-issta2024,10.1145/3650212.3680380,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6318,issta-issta2024,10.1145/3650212.3680380,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6319,fse-fse2024,10.1145/3660815,3,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,5
6320,fse-fse2024,10.1145/3660815,3,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,5
6321,fse-fse2024,10.1145/3660815,3,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,5
6322,fse-fse2024,10.1145/3660815,3,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2.0,Multipanel,5
6323,fse-fse2024,10.1145/3660808,12,SUCCESS,D,Bar,Bar Chart,Bar Chart,2.0,Multipanel,2
6324,fse-fse2024,10.1145/3643751,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,5
6325,fse-fse2024,10.1145/3643751,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,5
6326,fse-fse2024,10.1145/3643751,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,5
6327,fse-fse2024,10.1145/3643751,2,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,5
6328,fse-fse2024,10.1145/3643748,9,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2.0,Multipanel,2
6329,fse-fse2024,10.1145/3643745,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
6330,fse-fse2024,10.1145/3660769,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6331,fse-fse2024,10.1145/3660769,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6332,fse-fse2024,10.1145/3643771,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,8
6333,fse-fse2024,10.1145/3643771,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,8
6334,fse-fse2024,10.1145/3643771,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,8
6335,fse-fse2024,10.1145/3643771,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,8
6336,fse-fse2024,10.1145/3643771,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,8
6337,fse-fse2024,10.1145/3643771,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,8
6338,fse-fse2024,10.1145/3643771,6,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,8
6339,fse-fse2024,10.1145/3643782,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6340,fse-fse2024,10.1145/3643782,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6341,fse-fse2024,10.1145/3643728,10,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6342,fse-fse2024,10.1145/3643751,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6343,fse-fse2024,10.1145/3660765,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
6344,fse-fse2024,10.1145/3643752,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6345,fse-fse2024,10.1145/3643752,9,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6346,fse-fse2024,10.1145/3643743,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6347,issta-issta2024,10.1145/3650212.3680337,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
6348,issta-issta2024,10.1145/3650212.3680340,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6349,issta-issta2024,10.1145/3650212.3652130,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6350,issta-issta2024,10.1145/3650212.3652130,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6351,issta-issta2024,10.1145/3650212.3652130,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6352,issta-issta2024,10.1145/3650212.3652121,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6353,issta-issta2024,10.1145/3650212.3652121,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6354,issta-issta2024,10.1145/3650212.3652136,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6355,issta-issta2024,10.1145/3650212.3652136,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6356,issta-issta2024,10.1145/3650212.3652136,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6357,fse-fse2024,10.1145/3660812,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6358,fse-fse2024,10.1145/3660812,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6359,fse-fse2024,10.1145/3660818,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,3
6360,fse-fse2024,10.1145/3660818,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,3
6361,fse-fse2024,10.1145/3660817,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
6362,fse-fse2024,10.1145/3660784,4,SUCCESS,D,Circle,Donut Chart,Donut Chart,2.0,Multipanel,4
6363,fse-fse2024,10.1145/3660784,4,SUCCESS,D,Circle,Donut Chart,Donut Chart,2.0,Multipanel,4
6364,fse-fse2024,10.1145/3660784,4,SUCCESS,D,Circle,Donut Chart,Donut Chart,2.0,Multipanel,4
6365,fse-fse2024,10.1145/3660800,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6366,fse-fse2024,10.1145/3660768,2,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
6367,fse-fse2024,10.1145/3643768,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
6368,fse-fse2024,10.1145/3643768,7,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
6369,fse-fse2024,10.1145/3660768,6,SUCCESS,D,Distribution,Point Graph,Point Graph,2.0,Multipanel,2
6370,models-models2024,10.1145/3640310.3674081,5,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,6
6371,models-models2024,10.1145/3640310.3674081,5,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,6
6372,models-models2024,10.1145/3640310.3674081,5,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,6
6373,models-models2024,10.1145/3640310.3674081,5,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,6
6374,models-models2024,10.1145/3640310.3674081,5,SUCCESS,D,Distribution,Histogram,Histogram,2.0,Multipanel,6
6375,icse-icse2024,10.1145/3597503.3639113,5,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Multipanel,3
6376,icse-icse2024,10.1145/3597503.3639113,5,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2.0,Multipanel,3
6377,icse-icse2024,10.1145/3597503.3623304,5,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,2
6378,icse-icse2024,10.1145/3597503.3623314,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6379,icse-icse2024,10.1145/3597503.3639200,7,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
6380,icse-icse2024,10.1145/3597503.3639213,11,SUCCESS,D,Distribution,Point Graph,Point Graph,2.0,Multipanel,4
6381,icse-icse2024,10.1145/3597503.3639213,11,SUCCESS,D,Distribution,Point Graph,Point Graph,2.0,Multipanel,4
6382,icse-icse2024,10.1145/3597503.3639213,11,SUCCESS,D,Distribution,Point Graph,Point Graph,2.0,Multipanel,4
6383,kbse-ase2024,10.1145/3691620.3695067,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
6384,kbse-ase2024,10.1145/3691620.3695545,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6385,kbse-ase2024,10.1145/3691620.3695022,3,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2.0,Multipanel,2
6386,kbse-ase2024,10.1145/3691620.3695523,1,SUCCESS,D,Circle,Pie Chart,Pie Chart,2.0,Multipanel,2
6387,kbse-ase2024,10.1145/3691620.3695004,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6388,kbse-ase2024,10.1145/3691620.3695004,4,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6389,seams-seams2024,10.1145/3643915.3644083,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
6390,seams-seams2024,10.1145/3643915.3644083,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
6391,seams-seams2024,10.1145/3643915.3644083,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
6392,seams-seams2024,10.1145/3643915.3644083,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
6393,seams-seams2024,10.1145/3643915.3644083,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
6394,seams-seams2024,10.1145/3643915.3644083,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
6395,seams-seams2024,10.1145/3643915.3644083,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,8
6396,seams-seams2024,10.1145/3643915.3644085,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
6397,seams-seams2024,10.1145/3643915.3644094,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
6398,seams-seams2024,10.1145/3643915.3644094,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
6399,seams-seams2024,10.1145/3643915.3644094,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
6400,seams-seams2024,10.1145/3643915.3644094,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
6401,seams-seams2024,10.1145/3643915.3644094,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
6402,seams-seams2024,10.1145/3643915.3644094,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
6403,seams-seams2024,10.1145/3643915.3644094,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,8
6404,seams-seams2024,10.1145/3643915.3644089,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
6405,seams-seams2024,10.1145/3643915.3644083,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6406,seams-seams2024,10.1145/3643915.3644083,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6407,seams-seams2024,10.1145/3643915.3644083,6,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6408,seams-seams2024,10.1145/3643915.3644095,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,2
6409,seams-seams2024,10.1145/3643915.3644092,6,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6410,seams-seams2024,10.1145/3643915.3644081,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6411,seams-seams2024,10.1145/3643915.3644081,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6412,seams-seams2024,10.1145/3643915.3644081,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,4
6413,fse-fse2024,10.1145/3660767,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6414,fse-fse2024,10.1145/3660767,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6415,fse-fse2024,10.1145/3643776,8,SUCCESS,D,Point,Scatter Plot,Trend Line,2.0,Multipanel,2
6416,fse-fse2024,10.1145/3643732,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6417,fse-fse2024,10.1145/3643732,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6418,fse-fse2024,10.1145/3643732,7,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,4
6419,fse-fse2024,10.1145/3660800,6,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,2
6420,fse-fse2024,10.1145/3643751,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,2
6421,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,9
6422,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,9
6423,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,9
6424,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,9
6425,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,9
6426,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,9
6427,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,9
6428,fse-fse2024,10.1145/3643743,5,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,9
6429,fse-fse2024,10.1145/3660823,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6430,fse-fse2024,10.1145/3660823,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6431,fse-fse2024,10.1145/3660823,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6432,fse-fse2024,10.1145/3660823,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6433,fse-fse2024,10.1145/3660823,2,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,6
6434,icse-icse2024,10.1145/3597503.3608129,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6435,icse-icse2024,10.1145/3597503.3608129,3,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,3
6436,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6437,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6438,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6439,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6440,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6441,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6442,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6443,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6444,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6445,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6446,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6447,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6448,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6449,icse-icse2024,10.1145/3597503.3639172,9,SUCCESS,D,Line,Line Graph,Line Graph,2.0,Multipanel,15
6450,icse-icse2024,10.1145/3597503.3639228,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6451,icse-icse2024,10.1145/3597503.3639228,3,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6452,iwpc-icpc2024,10.1145/3643916.3644411,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
6453,iwpc-icpc2024,10.1145/3643916.3644411,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,3
6454,iwpc-icpc2024,10.1145/3643916.3644425,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
6455,iwpc-icpc2024,10.1145/3643916.3644425,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
6456,iwpc-icpc2024,10.1145/3643916.3644425,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
6457,iwpc-icpc2024,10.1145/3643916.3644425,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
6458,iwpc-icpc2024,10.1145/3643916.3644425,5,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2.0,Multipanel,6
6459,iwpc-icpc2024,10.1145/3643916.3644401,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
6460,iwpc-icpc2024,10.1145/3643916.3644401,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2.0,Multipanel,3
